IngredientID,IngredientCategoryID,IngredientName,SpeciesID,IngredientCutID,PlantID,PlantVarietyID
2481,7,Violetto,,,59,2019
2482,7,Romanesco,,,59,2020
2483,7,Imperial Star,,,59,2021
2484,7,Big Heart,,,59,2022
2485,7,Purple of Romagna,,,59,2023
2486,7,Sangria,,,59,2024
2487,7,Jerusalem Artichoke,,,59,2025
2488,7,Globe Artichoke,,,59,2026
2489,7,Chianti,,,59,2027
2490,7,Emerald,,,59,2028
2491,7,Opera,,,59,2029
2492,7,Tavor,,,59,2030
2493,7,Blanca de Tudela,,,59,2031
2494,7,Sierra,,,59,2032
2495,7,Fiesole,,,59,2032
2496,7,Fiesole,,,59,2033
2497,7,Roman Purple,,,59,2034
2498,7,Lorca,,,59,2035
2499,7,Amethyst,,,59,2036
2500,7,Gros Camus de Bretagne,,,59,2037
2501,7,Salambo,,,59,2038
2502,7,Violetta di Chioggia,,,59,2039
2503,7,Tudela Blanca,,,59,2040
2504,7,Omaha,,,59,2041
2505,7,Madrigal,,,59,2042
2506,7,Purple Sicilian,,,59,2043
2507,7,American Flag,,,60,2044
2508,7,Carentan,,,60,2045
2509,7,Musselburgh,,,60,2046
2510,7,King Richard,,,60,2047
2511,7,Bandit,,,60,2048
2512,7,Tadorna,,,60,2049
2513,7,Lancelot,,,60,2050
2514,7,Autumn Giant,,,60,2051
2515,7,Pandora,,,60,2052
2516,7,Albinstar,,,60,2053
2517,7,Durabel,,,60,2054
2518,7,Porbella,,,60,2055
2519,7,Elephant,,,60,2056
2520,7,Blue Solaise,,,60,2057
2521,7,Bleu de Solaise,,,60,2058
2522,7,Giant Musselburgh,,,60,2059
2523,7,Prizewinner,,,60,2060
2524,7,Goliath,,,60,2061
2525,7,Verina,,,60,2062
2526,7,Mercurial,,,60,2063
2527,7,Hannibal,,,60,2064
2528,7,Jolant,,,60,2065
2529,7,Northern Lights,,,60,2066
2530,7,Giant Winter,,,60,2067
2531,7,Hilari,,,60,2068
2532,7,Rally,,,60,2069
2533,7,Oarsman,,,60,2070
2534,7,Herkules,,,60,2071
2535,7,Zermatt,,,60,2072
2536,7,Sieger,,,60,2073
2537,7,Lincoln,,,60,2074
2538,7,Tornado,,,60,2075
2539,7,Striker,,,60,2076
2540,7,Pancho,,,60,2077
2541,7,Dexter,,,60,2078
2542,7,Bavaria,,,60,2079
2543,7,St Victor,,,60,2080
2544,7,Palace,,,60,2081
2545,12,Smooth Cayenne,,,62,2082
2546,12,Red Spanish,,,62,2083
2547,12,Queen,,,62,2084
2548,12,MD-2,,,62,2085
2549,12,Sugarloaf,,,62,2086
2550,12,Pernambuco,,,62,2087
2551,12,Abacaxi,,,62,2089
2552,12,Natal Queen,,,62,2090
2553,12,Kew,,,62,2091
2554,12,Mayan Gold,,,62,2092
2555,12,Giant Kew,,,62,2093
2556,12,Eleuthera,,,62,2094
2557,12,Mauritius,,,62,2095
2558,12,Panare,,,62,2096
2559,12,Perola,,,62,2097
2560,12,Hilo,,,62,2098
2561,12,Queen Tahiti,,,62,2099
2562,12,Santana,,,62,2100
2563,12,Esmeralda,,,62,2101
2564,12,Cabezona,,,62,2102
2565,12,Golden Supreme,,,62,2103
2566,12,Tainung No. 16,,,62,2104
2567,12,Variegated Pink,,,62,2105
2568,12,Alphonso,,,63,2174
2569,12,Haden,,,63,2175
2570,12,Ataulfo,,,63,2176
2571,12,Kent,,,63,2177
2572,12,Tommy Atkins,,,63,2178
2573,12,Keitt,,,63,2179
2574,12,Palmer,,,63,2180
2575,12,Kesar,,,63,2181
2576,12,Glen,,,63,2182
2577,12,Nam Dok Mai,,,63,2183
2578,12,Carrie,,,63,2184
2579,12,Irwin,,,63,2185
2580,12,Sindhri,,,63,2186
2581,12,Julie,,,63,2187
2582,12,Valencia Pride,,,63,2188
2583,12,Amrapali,,,63,2189
2584,12,Raspuri,,,63,2190
2585,12,Langra,,,63,2191
2586,12,Mallika,,,63,2192
2587,12,Francis,,,63,2193
2588,12,Neelum,,,63,2194
2589,12,Dasheri,,,63,2195
2590,12,Zill,,,63,2196
2591,12,Fazli,,,63,2197
2592,12,Chok Anan,,,63,2198
2593,12,Totapuri,,,63,2199
2594,12,Osteen,,,63,2200
2595,12,Carabao,,,63,2201
2596,12,Kentique,,,63,2202
2597,12,Manzanillo,,,63,2203
2598,12,Himsagar,,,63,2204
2599,12,Parvin,,,63,2205
2600,12,Alampur Baneshan,,,63,2206
2601,12,Coconut Cream,,,63,2207
2602,12,Red Lady,,,64,2208
2603,12,Maradol,,,64,2209
2604,12,Hawaiian Solo,,,64,2210
2605,12,Sunrise,,,64,2211
2606,12,Tainung No. 1,,,64,2212
2607,12,Kapoho,,,64,2213
2608,12,Formosa,,,64,2214
2609,12,Sunset,,,64,2215
2610,12,Pusa Nanha,,,64,2216
2611,12,Mountain Papaya,,,64,2217
2612,12,Kamiya,,,64,2218
2613,12,Golden Papaya,,,64,2219
2614,12,Tainung No. 2,,,64,2220
2615,12,Caribbean Red,,,64,2221
2616,12,Hortus Gold,,,64,2222
2617,12,Sekaki,,,64,2223
2618,12,Golden Yellow,,,64,2224
2619,12,Sinta,,,64,2225
2620,12,Papaya Nomes,,,64,2226
2621,12,Thai Red,,,64,2227
2622,12,Brazilian Golden,,,64,2228
2623,12,Red Caribbean,,,64,2229
2624,12,Amazon Red,,,64,2230
2625,12,Royal Star,,,64,2231
2626,12,Calimosa,,,64,2232
2627,12,Concord,,,65,2233
2628,12,Thompson Seedless,,,65,2234
2629,12,Red Globe,,,65,2235
2630,12,Moon Drops,,,65,2236
2631,12,Cotton Candy,,,65,2237
2632,12,Zinfandel,,,65,2238
2633,12,Cabernet Sauvignon,,,65,2239
2634,12,Pinot Noir,,,65,2240
2635,12,Chardonnay,,,65,2242
2636,12,Riesling,,,65,2243
2637,12,Muscadine,,,65,2244
2638,12,Sea Grape,,,65,2245
2639,12,Crimson Seedless,,,65,2246
2640,12,Black Corinth,,,65,2247
2641,12,Kyoho,,,65,2248
2642,12,Ruby Roman,,,65,2249
2643,12,Sultana,,,65,2250
2644,12,Niagara,,,65,2251
2645,12,Isabella,,,65,2252
2646,12,Flame Seedless,,,65,2253
2647,12,Catawba,,,65,2254
2648,12,Autumn Royal,,,65,2255
2649,12,Alphonse Lavallée,,,65,2256
2650,12,Cardinal,,,65,2257
2651,12,Italia,,,65,2258
2652,12,Scuppernong,,,65,2259
2653,12,Baco Noir,,,65,2260
2654,12,Petit Verdot,,,65,2261
2655,12,Chenin Blanc,,,65,2262
2656,12,Tempranillo,,,65,2263
2657,12,Grenache,,,65,2264
2658,12,Malbec,,,65,2265
2659,12,Sangiovese,,,65,2266
2660,12,Gewürztraminer,,,65,2267
2661,12,Vermentino,,,65,2268
2662,12,Syrah,,,65,2269
2663,12,Petit Manseng,,,65,2270
2664,12,Bartlett,,,65,2270
2665,12,Bartlett,,,66,2271
2666,12,Bosc,,,66,2272
2667,12,Anjou,,,66,2273
2668,12,Comice,,,66,2274
2669,12,Forelle,,,66,2275
2670,12,Seckel,,,66,2276
2671,12,Asian Pear,,,66,2277
2672,12,Concorde,,,66,2278
2673,12,Starkrimson,,,66,2279
2674,12,Taylors Gold,,,66,2280
2675,12,Red Anjou,,,66,2281
2676,12,Packham,,,66,2282
2677,12,Abate Fetel,,,66,2283
2678,12,Winter Nelis,,,66,2284
2679,12,Clapps Favorite,,,66,2285
2680,12,Conference,,,66,2286
2681,12,Royal Riviera,,,66,2287
2682,12,Beurré Hardy,,,66,2288
2683,12,Alexandrine Douillard,,,66,2289
2684,12,Pineapple Pear,,,66,2290
2685,12,Kieffer,,,66,2291
2686,12,Blakes Pride,,,66,2292
2687,12,Magness,,,66,2293
2688,12,Max Red Bartlett,,,66,2294
2689,12,Jules Guyot,,,66,2295
2690,12,Doyenné du Comice,,,66,2296
2691,12,Foremost,,,66,2297
2692,12,Louise Bonne of Jersey,,,66,2298
2693,12,Tyson,,,66,2299
2694,12,Beurré d Anjou,,,66,2300
2696,12,Beurré Clairgeau,,,66,2301
2697,12,Beurré Giffard,,,66,2302
2698,12,Dana Hovey,,,66,2303
2699,12,Hosui,,,66,2304
2700,12,Shinseiki,,,66,2305
2701,12,Elberta,,,67,2306
2702,12,Redhaven,,,67,2307
2703,12,O Henry,,,67,2308
2704,12,Cresthaven,,,67,2309
2705,12,Donut Peach,,,67,2310
2706,12,White Lady,,,67,2311
2707,12,Belle of Georgia,,,67,2312
2708,12,Fay Elberta,,,67,2313
2709,12,Early Amber,,,67,2314
2710,12,Flameprince,,,67,2315
2711,12,Golden Jubilee,,,67,2316
2712,12,Harvester,,,67,2317
2713,12,Loring,,,67,2318
2714,12,Nectar,,,67,2319
2715,12,Redskin,,,67,2320
2716,12,Reliance,,,67,2321
2717,12,Snow Beauty,,,67,2322
2718,12,Tropi-berta,,,67,2323
2719,12,Julyprince,,,67,2324
2720,12,Contender,,,67,2325
2721,12,Autumn Flame,,,67,2326
2722,12,Babcock,,,67,2327
2723,12,Baby Gold,,,67,2328
2724,12,Coronet,,,67,2329
2725,12,J.H. Hale,,,67,2330
2726,12,Indian Blood,,,67,2331
2727,12,Golden Glory,,,67,2332
2728,12,Glohaven,,,67,2333
2729,12,Hale Haven,,,67,2334
2730,12,Frost,,,67,2335
2731,12,Galaxy,,,67,2336
2732,12,Elegant Lady,,,67,2337
2733,12,Topaz,,,67,2338
2734,12,Sugar Lady,,,67,2339
2735,12,Suncrest,,,67,2340
2736,12,Springcrest,,,67,2341
2737,12,Scarlet Pearl,,,67,2342
2738,12,June Gold,,,67,2343
2739,12,White Heath Cling,,,67,2344
2740,12,Santa Rosa,,,68,2345
2741,12,Stanley,,,68,2346
2742,12,Satsuma,,,68,2347
2743,12,Elephant Heart,,,68,2348
2744,12,Damson,,,68,2349
2745,12,Green Gage,,,68,2350
2746,12,Mirabelle,,,68,2351
2747,12,Methley,,,68,2352
2748,12,Shiro,,,68,2353
2749,12,Black Amber,,,68,2354
2750,12,Beauty,,,68,2355
2751,12,Ozark Premier,,,68,2356
2752,12,Blue Damson,,,68,2357
2753,12,Italian Prune,,,68,2358
2754,12,President,,,68,2359
2755,12,Sugar Plum,,,68,2360
2756,12,Greengage,,,68,2361
2757,12,Kelsey,,,68,2362
2758,12,Burbank,,,68,2363
2759,12,Golden Nectar,,,68,2364
2760,12,Friar,,,68,2365
2761,12,Flavor King,,,68,2366
2762,12,Empress,,,68,2367
2763,12,Howard Miracle,,,68,2368
2764,12,Mariposa,,,68,2369
2765,12,Bubblegum Plum,,,68,2370
2766,12,Reine Claude,,,68,2371
2767,12,French Prunee,,,68,2372
2768,12,Black Beauty,,,68,2373
2769,12,Inca,,,68,2374
2770,12,Redheart,,,68,2375
2771,12,Victoria,,,68,2376
2772,12,Toka,,,68,2377
2773,12,Autumn Rosa,,,68,2378
2774,12,Laroda,,,68,2379
2775,12,Queen Rosa,,,68,2380
2776,12,Green Reine Claude,,,68,2382
2777,12,Bing,,,69,2383
2778,12,Rainier,,,69,2384
2779,12,Montmorency,,,69,2385
2780,12,Sweetheart,,,69,2386
2781,12,Lapins,,,69,2387
2782,12,Black Tartarian,,,69,2388
2783,12,Stella,,,69,2389
2784,12,Chelan,,,69,2390
2785,12,Van,,,69,2391
2786,12,Early Richmond,,,69,2392
2787,12,Early Richmond,,,69,2392
2788,12,Balaton,,,69,2393
2789,12,Morello,,,69,2394
2790,12,Napoleon,,,69,2395
2791,12,English Morello,,,69,2396
2792,12,Lambert,,,69,2397
2793,12,Cristobalina,,,69,2398
2794,12,Maraschino,,,69,2399
2795,12,Amarena,,,69,2400
2796,12,Schmidt,,,69,2401
2797,12,Glacier,,,69,2402
2798,12,Santina,,,69,2403
2799,12,Sunburst,,,69,2404
2800,12,Skeena,,,69,2405
2801,12,Emperor Francis,,,69,2406
2802,12,Corum,,,69,2407
2803,12,Royal Ann,,,69,2408
2804,12,Hudson,,,69,2409
2805,12,Regina,,,69,2410
2806,12,Tulare,,,69,2411
2807,12,Meteor,,,69,2412
2808,12,North Star,,,69,2412
2809,12,North Star,,,69,2413
2810,12,Ulster,,,69,2414
2811,12,Kordia,,,69,2415
2812,12,Cavalier,,,69,2416
2813,12,Compact Stella,,,69,2417
2814,12,Sumtare,,,69,2418
2815,12,Giant,,,69,2419
2816,12,Royal Crimson,,,69,2420
2817,12,Mazzard,,,69,2421
2818,12,Sour Cherries,,,69,2422
2819,12,Duke Cherries,,,69,2423
2820,12,Danube,,,69,2424
2821,12,Evans,,,69,2425
2822,12,Hayward,,,70,2426
2823,12,Golden Kiwi,,,70,2427
2824,12,Arctic Kiwi,,,70,2428
2825,12,Hardy Kiwi,,,70,2429
2826,12,Red Kiwi,,,70,2430
2827,12,Jintao,,,70,2431
2828,12,Blake,,,70,2432
2829,12,Saanichton,,,70,2433
2830,12,Elmwood,,,70,2434
2831,12,Kiwiberry,,,70,2435
2832,12,Tomuri,,,70,2436
2833,12,Matua,,,70,2437
2834,12,Vincent,,,70,2438
2835,12,Ananasnaya,,,70,2439
2836,12,Issai,,,70,2440
2837,12,Ken’s Red,,,70,2441
2838,12,Chang Bai Mountain,,,70,2442
2839,12,Mega Kiwi,,,70,2443
2840,12,Weiki,,,70,2444
2841,12,Monty,,,70,2445
2842,12,Boskoop,,,70,2446
2843,12,Boerica,,,70,2447
2844,12,Bruno,,,70,2448
2845,12,Tewi,,,70,2449
2846,12,Genryoku,,,70,2450
2847,12,Minkigold,,,70,2451
2848,12,Black Mission,,,71,2452
2850,12,Kadota,,,71,2454
2852,12,Adriatic,,,71,2456
2853,12,Celeste,,,71,2457
2854,12,Panache,,,71,2458
2855,12,LSU Gold,,,71,2459
2856,12,LSU Purple,,,71,2460
2857,12,Violette de Bordeaux,,,71,2461
2858,12,Alma,,,71,2462
2859,12,Desert King,,,71,2463
2860,12,Excel,,,71,2464
2861,12,Ischia,,,71,2465
2862,12,Verte,,,71,2466
2863,12,Petite Negra,,,71,2467
2864,12,Chicago Hardy,,,71,2468
2865,12,Texas Everbearing,,,71,2469
2866,12,Ronde de Bordeaux,,,71,2470
2867,12,Marseilles,,,71,2471
2868,12,White Genoa,,,71,2472
2869,12,Caprifig,,,71,2473
2870,12,Ventura,,,71,2474
2871,12,Conadria,,,71,2475
2872,12,Trojan,,,71,2476
2873,12,San Pedro,,,71,2477
2874,12,Magnolia,,,71,2478
2875,12,Brunswick,,,71,2479
2876,12,Col de Dame,,,71,2480
2877,12,Lattarula,,,71,2481
2878,12,Blue Celeste,,,71,2482
2879,12,Osborn Prolific,,,71,2483
2881,12,Brown Turkey,,,71,2485
2883,12,Calimyrna,,,71,2487
2885,12,Wonderful,,,72,2516
2886,12,Angel Red,,,72,2517
2887,12,Parfianka,,,72,2518
2888,12,Granada,,,72,2519
2889,12,Eversweet,,,72,2520
2890,12,Kandahar Early,,,72,2521
2891,12,Pink Satin,,,72,2522
2892,12,Red Silk,,,72,2523
2893,12,Ambrosia,,,72,2524
2894,12,Russian 26,,,72,2525
2895,12,Sweet,,,72,2526
2896,12,Sharp Velvet,,,72,2527
2897,12,Gissarskii Rozovyi,,,72,2528
2898,12,Desertnyi,,,72,2529
2899,12,Kashmir Blend,,,72,2530
2900,12,Al Sirin Nar,,,72,2531
2901,12,Golden Globe,,,72,2532
2902,12,Purple Heart,,,72,2533
2903,12,Ariana,,,72,2534
2904,12,Medovyi Vahsha,,,72,2535
2905,12,Salavatski,,,72,2536
2906,12,Phoenicia,,,72,2537
2907,12,Nochi Shibori,,,72,2538
2908,12,Balegal,,,72,2539
2909,12,Green Globe,,,72,2540
2910,12,Sirenevyi,,,72,2541
2911,12,Dente di Cavallo,,,72,2542
2912,12,Haku Botan,,,72,2543
2914,12,Tilton,,,73,2575
2915,12,Blenheim,,,73,2576
2916,12,Moonglow,,,73,2577
2917,12,Harglow,,,73,2578
2918,12,Patterson,,,73,2579
2919,12,Goldcot,,,73,2580
2920,12,Katy,,,73,2581
2921,12,Royal,,,73,2582
2922,12,Trevatt,,,73,2583
2923,12,Superb,,,73,2584
2924,12,Sundrop,,,73,2585
2925,12,Tomcot,,,73,2586
2926,12,Pioneer,,,73,2587
2927,12,Manchurian,,,73,2588
2928,12,Goldrich,,,73,2589
2929,12,Kordia,,,73,2590
2930,12,Bergeron,,,73,2591
2931,12,Chinese Apricot,,,73,2592
2932,12,Baldwin,,,73,2593
2933,12,Brittany Gold,,,73,2594
2934,12,Luther Burbank,,,73,2595
2935,12,J.H. Hale,,,73,2596
2936,12,Gold Kist,,,73,2597
2937,12,Sierra,,,73,2598
2938,12,Clyde,,,73,2599
2939,12,Early Orange,,,73,2600
2940,12,Royal Blenheim,,,73,2601
2941,12,Tropic Gold,,,73,2602
2942,12,Moorpark,,,73,2603
2943,12,Wenatchee,,,73,2604
2944,12,Flopert,,,73,2605
2945,12,Brewster,,,73,2606
2946,12,Pineapple,,,73,2607
2947,12,Mademoiselle,,,73,2608
2948,12,Common Guava,,,74,2609
2949,12,Pink Guava,,,74,2610
2950,12,White Guava,,,74,2611
2951,12,Strawberry Guava,,,74,2612
2952,12,Pineapple Guava,,,74,2613
2953,12,Yellow Guava,,,74,2614
2954,12,Tropical Guava,,,74,2615
2955,12,Indian Guava,,,74,2616
2956,12,Red Malaysian Guava,,,74,2617
2957,12,Mexican Cream Guava,,,74,2618
2958,12,Thai Guava,,,74,2619
2959,12,Florida Guava,,,74,2620
2960,12,Barbados Cherry Guava,,,74,2621
2961,12,Korean Guava,,,74,2622
2962,12,Red Flesh Guava,,,74,2623
2963,12,Florida Pink Guava,,,74,2624
2964,12,Hawaiian Guava,,,74,2625
2965,12,Golden Guava,,,74,2626
2966,12,Jamaican Guava,,,74,2627
2967,12,Sweet Lemon Guava,,,74,2628
2968,12,Cattley Guava,,,74,2629
2969,12,Netted Guava,,,74,2630
2970,12,Calabash Guava,,,74,2631
2971,12,Cuba Guava,,,74,2632
2972,12,Giant Guava,,,74,2633
2973,12,Kwai Muk Guava,,,74,2634
2974,12,Thai Pink Guava,,,74,2635
2975,12,Fijian Guava,,,74,2636
2976,12,Rio Grande Guava,,,74,2637
2977,12,Peruvian Guava,,,74,2638
2978,12,Siam Guava,,,74,2639
2979,26,Hale’s Best Jumbo,,,75,2640
2980,26,Sugar Rush,,,75,2641
2981,26,Galia,,,75,2642
2982,26,French Charentais,,,75,2643
2983,26,Athena,,,75,2644
2984,26,Ambrosia,,,75,2645
2985,26,Early Sugar,,,75,2647
2986,26,Cantaloupe Orange,,,75,2649
2987,26,San Juan,,,75,2650
2988,26,Piel de Sapo,,,75,2651
2989,26,Hickok,,,75,2652
2990,26,Golden Beauty,,,75,2653
2991,26,Musk Melon,,,75,2654
2992,26,Savor,,,75,2655
2993,26,Mini Cantaloupe,,,75,2656
2994,26,Tennessee Sweet,,,75,2657
2995,26,Sierra Gold,,,75,2658
2996,26,Arctic Queen,,,75,2659
2997,26,Kirkland,,,75,2660
2998,26,Cannonball,,,75,2661
2999,26,Butterfly,,,75,2663
3000,26,Orange Sherbet,,,75,2664
3001,26,Elysian,,,75,2665
3002,26,Cantaloupe de Provence,,,75,2666
3003,26,Hawaiian Cantaloupe,,,75,2667
3004,26,Tropic Sweet,,,75,2668
3005,26,Cantaloupe Banana,,,75,2669
3006,26,Cantaloupe Jewel,,,75,2670
3007,26,Frosty,,,75,2671
3008,26,Serenade,,,75,2672
3009,26,Desert King,,,75,2673
3010,23,White Quinoa,,,77,2675
3011,23,Red Quinoa,,,77,2676
3012,23,Black Quinoa,,,77,2677
3013,23,Tri-Color Quinoa,,,77,2678
3014,23,Royal Quinoa,,,77,2679
3015,23,Quito Quinoa,,,77,2680
3016,23,Cañihua,,,77,2681
3017,23,Santo Domingo Quinoa,,,77,2682
3018,23,Inca Red Quinoa,,,77,2683
3019,23,Golden Quinoa,,,77,2684
3020,23,Kaniwa,,,77,2685
3021,23,Salinas Quinoa,,,77,2686
3022,23,Giant Quinoa,,,77,2687
3023,23,White Rain Quinoa,,,77,2688
3024,23,Purple Quinoa,,,77,2689
3025,23,Peruvian Quinoa,,,77,2690
3026,23,Chinchero Quinoa,,,77,2691
3027,23,Bicolor Quinoa,,,77,2692
3028,23,Organic Quinoa,,,77,2693
3029,23,Sativa Quinoa,,,77,2694
3030,23,Qutrin Quinoa,,,77,2695
3031,23,Black Salsify Quinoa,,,77,2696
3032,23,Cheri Quinoa,,,77,2697
3033,23,Oro Verde Quinoa,,,77,2698
3034,23,Bolivian Quinoa,,,77,2699
3035,23,Tawana Quinoa,,,77,2700
3036,23,Sweet Quinoa,,,77,2701
3037,23,Argentinian Quinoa,,,77,2702
3038,23,Pearl Millet,,,78,2703
3039,23,Foxtail Millet,,,78,2704
3040,23,Proso Millet,,,78,2705
3041,23,Finger Millet,,,78,2706
3042,23,Barnyard Millet,,,78,2707
3043,23,Little Millet,,,78,2708
3044,23,Kodo Millet,,,78,2709
3045,23,Japanese Millet,,,78,2710
3046,23,Brown Top Millet,,,78,2711
3047,23,Sorghum Millet,,,78,2712
3048,23,Straw Millet,,,78,2713
3049,23,Niger Millet,,,78,2714
3050,23,Tropical Millet,,,78,2715
3051,23,Broomcorn Millet,,,78,2716
3052,23,Egyptian Millet,,,78,2717
3053,23,Himalayan Millet,,,78,2718
3054,23,Giant Millet,,,78,2719
3055,23,Golden Millet,,,78,2720
3056,23,Lankart Millet,,,78,2721
3057,23,Teff Millet,,,78,2722
3058,23,Black Millet,,,78,2723
3059,23,Germinating Millet,,,78,2724
3060,23,Red Millet,,,78,2725
3061,23,Milo,,,78,2726
3062,23,Chinese Millet,,,78,2727
3063,23,Wild Millet,,,78,2728
3064,23,Panicum Millet,,,78,2729
3065,23,Sweet Millet,,,78,2730
3066,23,Montana Millet,,,78,2731
3067,23,Red Giant Millet,,,78,2732
3068,23,Winter Rye,,,79,2733
3069,23,Spring Rye,,,79,2734
3070,23,Danko Rye,,,79,2735
3071,23,Abruzzi Rye,,,79,2736
3072,23,Imperial Rye,,,79,2737
3073,23,Gazelle Rye,,,79,2738
3074,23,Maton Rye,,,79,2739
3075,23,KWS Bono Rye,,,79,2740
3076,23,Lovaszpatonai Rye,,,79,2741
3077,23,Prima Rye,,,79,2742
3078,23,Elbon Rye,,,79,2743
3079,23,Brasetto Rye,,,79,2744
3080,23,Forest Rye,,,79,2745
3081,23,Aroostook Rye,,,79,2746
3082,23,Helltop Rye,,,79,2747
3083,23,Merced Rye,,,79,2748
3084,23,Puma Rye,,,79,2749
3085,23,Sangaste Rye,,,79,2750
3086,23,Ontario Winter Rye,,,79,2751
3087,23,Hybrid Rye,,,79,2752
3088,23,Hazlet Rye,,,79,2753
3089,23,Merlin Rye,,,79,2754
3090,23,Soviet Rye,,,79,2755
3091,23,Reins Rye,,,79,2756
3092,23,Quattro Rye,,,79,2757
3093,23,Petkus Rye,,,79,2758
3094,23,Caribou Rye,,,79,2759
3095,23,Saracen Rye,,,79,2760
3096,23,Almota Rye,,,79,2761
3097,23,Slavic Rye,,,79,2762
3098,23,Kustro Rye,,,79,2763
3099,23,Bonel Rye,,,79,2764
3100,23,Rapid Rye,,,79,2765
3102,23,Carsten Rye,,,79,2766
3103,23,Gaspard Rye,,,79,2767
3104,23,Alpine Rye,,,79,2768
3105,23,Triticale Rye,,,79,2769
3106,23,Northland Rye,,,79,2770
3107,23,Red Rye,,,79,2771
3108,27,Buckweat Groat,,,80,0
3109,27,Oat Groat,,,38,0
3110,27,Wheat Groat,,,16,0
3111,27,Rye Groat,,,79,0
3112,27,Barley Groat,,,37,0
3113,27,Triticale Groat,,,0,0
3114,27,Spelt Groat,,,0,0
3115,27,Millet Groat,,,78,0
3116,23,Common Buckwheat,,,80,2772
3117,23,Tartary Buckwheat,,,80,2773
3118,23,Silverhull Buckwheat,,,80,2774
3119,23,Japanese Buckwheat,,,80,2775
3120,23,Mancan Buckwheat,,,80,2776
3121,23,Mancan VNS Buckwheat,,,80,2777
3122,23,Koto Buckwheat,,,80,2778
3123,23,Hokkaido Buckwheat,,,80,2779
3124,23,Vladimir Buckwheat,,,80,2780
3125,23,Kashmir Buckwheat,,,80,2781
3126,23,Bogatyr Buckwheat,,,80,2782
3127,23,Red-Flowered Buckwheat,,,80,2783
3128,23,Perennial Buckwheat,,,80,2784
3129,23,Fagopyrum Tataricum,,,80,2785
3130,23,Green Buckwheat,,,80,2786
3131,23,Hybrid Buckwheat,,,80,2787
3132,23,Prygun Buckwheat,,,80,2788
3133,23,Kharkiv Buckwheat,,,80,2789
3134,23,Early Russian Buckwheat,,,80,2790
3135,23,Canadian Buckwheat,,,80,2791
3136,23,Indian Buckwheat,,,80,2792
3137,23,Emka Buckwheat,,,80,2793
3138,23,Organic Buckwheat,,,80,2794
3139,23,Vega Buckwheat,,,80,2795
3140,23,Lileja Buckwheat,,,80,2796
3141,23,Ukrainian Grey Buckwheat,,,80,2797
3142,23,Buckwheat VNS,,,80,2798
3143,23,Ningxia Buckwheat,,,80,2799
3144,23,Grodno Buckwheat,,,80,2800
3145,23,Altai Buckwheat,,,80,2801
3146,23,Valley Buckwheat,,,80,2802
3147,23,Russian Red Buckwheat,,,80,2803
3148,23,Heirloom Buckwheat,,,80,2804
3149,23,Golden Buckwheat,,,80,2805
3150,11,Black Turtle,,,81,2806
3151,11,Midnight Black,,,81,2807
3152,11,Condor,,,81,2808
3153,11,Valentine Black,,,81,2809
3154,11,Blackhawk,,,81,2810
3155,11,Jaguar,,,81,2811
3156,11,Black Velvet,,,81,2812
3157,11,Zorro,,,81,2813
3158,11,Duke,,,81,2814
3159,11,Eclipse,,,81,2815
3160,11,Mercury,,,81,2816
3161,11,Nighthawk,,,81,2817
3162,11,Zenith,,,81,2818
3163,11,Ebony King,,,81,2819
3164,11,Orca,,,81,2820
3165,11,Cherokee Black,,,81,2821
3166,11,Tuxana,,,81,2822
3167,11,Black Coco,,,81,2823
3168,11,Mexican Black,,,81,2824
3169,11,Dark Red Kidney,,,82,2825
3170,11,Light Red Kidney,,,82,2826
3171,11,White Kidney (Cannellini),,,82,2827
3172,11,Purple Kidney Bean,,,82,2828
3173,11,Red Nightfall,,,82,2829
3174,11,California Red Kidney,,,82,2830
3175,11,Montcalm Red Kidney,,,82,2831
3176,11,Etna Red Kidney,,,82,2832
3177,11,Royal Red Kidney,,,82,2833
3178,11,Redhawk,,,82,2834
3179,11,Celeste Kidney,,,82,2835
3180,11,Flambo Kidney,,,82,2836
3181,11,White Speckled Kidney,,,82,2837
3182,11,Pink Speckled Kidney,,,82,2838
3183,11,Nimba Kidney Bean,,,82,2839
3184,11,Colorado Red Kidney,,,82,2840
3185,11,Ruby Red Kidney,,,82,2841
3186,11,Classic Pinto,,,83,2842
3187,11,Oregon State Pinto,,,83,2843
3188,11,Pinto 114,,,83,2844
3189,11,Pinto Peruanito,,,83,2845
3190,11,Earlired Pinto,,,83,2846
3191,11,Red Mexican Pinto,,,83,2847
3192,11,California Pinto,,,83,2848
3193,11,Mayan Pinto,,,83,2849
3194,11,Golden Pinto,,,83,2850
3195,11,Hidalgo Pinto,,,83,2851
3196,11,Pinto No. 1,,,83,2852
3197,11,Nebraska Pinto,,,83,2853
3198,11,Pinto Beans 962,,,83,2854
3199,11,Speckled Pinto,,,83,2855
3200,11,Early Pinto,,,83,2856
3201,11,Wrens Pinto,,,83,2857
3202,11,Williams 82,,,84,2858
3203,11,Asgrow AG2730,,,84,2859
3204,11,Cobb 45,,,84,2860
3205,11,Hill 60,,,84,2861
3206,11,Kentucky Wonder,,,84,2862
3207,11,Dyna-Gro 39B20,,,84,2863
3208,11,Harosoy,,,84,2864
3209,11,Pioneer P22T26R,,,84,2865
3210,11,S20-K2,,,84,2866
3211,11,Progeny 49F2,,,84,2867
3212,11,Stine 30EA12,,,84,2868
3213,11,Noble 1,,,84,2869
